,AB,Age,BB,From,G,H,HR,OPS,PA,R,SB,SO,To,WAR,experience,names,Zero,Year_difference,index,experience_distribution
1667,166,31.345,11,2004,105,16,1,0.282,209,10,0,84,2013,-0.3,8,John Maine,0,9,8,55
1668,689,34.11,28,2005,443,177,3,0.617,738,94,19,143,2013,0.6,8,Pete Orr,0,8,8,55
1669,4,30.191,1,2005,206,0,0,0.2,6,0,0,3,2013,0.1,8,Chris Resop,0,8,8,55
1670,200,30.160999999999998,8,2006,176,23,0,0.312,232,10,0,103,2013,-0.3,8,Jonathan Sanchez,0,7,8,55
1671,2015,35.004,208,2000,785,559,36,0.7440000000000001,2322,264,48,252,2008,4.7,9,Brady Clark,0,8,9,47
1672,2350,32.336,104,2000,686,616,46,0.6709999999999999,2514,211,2,216,2008,4.8,9,Toby Hall,0,8,9,47
1673,111,30.339000000000002,9,2000,63,18,1,0.435,131,10,0,45,2008,0.5,9,Mark Mulder,0,8,9,47
1674,2575,31.191,117,2001,746,665,46,0.677,2807,329,50,460,2009,1.0,9,Angel Berroa,0,8,9,47
1675,2056,30.153000000000002,112,2001,680,565,33,0.7070000000000001,2217,244,18,230,2009,-2.2,9,Alex Cintron,0,8,9,47
1676,335,32.295,13,2001,227,40,0,0.28600000000000003,404,21,1,113,2009,-1.0,9,Josh Fogg,0,8,9,47
1677,46,31.11,1,2001,46,4,0,0.193,51,3,0,16,2009,-0.2,9,Casey Fossum,0,8,9,47
1678,329,31.04,19,2001,177,68,2,0.519,378,18,0,80,2009,1.8,9,Jason Jennings,0,8,9,47
1679,2,30.09,2,2001,166,0,0,0.5,4,0,0,2,2009,0.3,9,Jorge Julio,0,8,9,47
1680,2691,32.109,188,2001,814,678,115,0.742,2924,368,19,588,2009,3.6,9,Craig Monroe,0,8,9,47
1681,1056,31.353,104,2000,361,226,49,0.6829999999999999,1186,97,4,234,2009,-1.4,9,Eric Munson,0,9,9,47
1682,576,31.301,23,2001,278,122,17,0.609,618,65,9,181,2009,-1.0,9,Jason Smith,0,8,9,47
1683,1951,33.044000000000004,217,2001,696,496,22,0.6779999999999999,2227,244,20,414,2009,1.5,9,Ramon Vazquez,0,8,9,47
1684,3567,29.218000000000004,313,2002,936,959,153,0.7909999999999999,3928,507,14,720,2010,13.5,9,Hank Blalock,0,8,9,47
1685,1,39.019,0,2002,87,0,0,0.0,1,0,0,0,2010,0.2,9,Brendan Donnelly,0,8,9,47
1686,1062,35.287,119,2000,502,249,7,0.633,1237,135,7,115,2010,3.3,9,Augie Ojeda,0,10,9,47
1687,44,33.005,2,2002,36,6,0,0.33299999999999996,54,2,0,15,2010,0.0,9,Nate Robertson,0,8,9,47
1688,58,31.136999999999997,4,2002,154,5,0,0.266,71,0,0,22,2010,-0.3,9,Carlos Silva,0,8,9,47
1689,83,32.157,7,2002,190,12,3,0.488,102,5,0,37,2010,0.8,9,Jorge Sosa,0,8,9,47
1690,1408,33.231,112,2002,584,348,12,0.64,1570,173,49,223,2011,3.2,9,Alfredo Amezaga,0,9,9,47
1691,116,36.356,5,2000,141,20,0,0.414,136,7,0,43,2011,0.4,9,Nelson Figueroa,0,11,9,47
1692,2917,34.093,224,2001,840,759,127,0.767,3177,364,2,442,2011,5.6,9,Jay Gibbons,0,10,9,47
1693,5,32.32,0,2003,482,0,0,0.0,6,0,0,1,2011,0.1,9,John Grabow,0,8,9,47
1694,76,29.299,1,2003,44,11,0,0.314,86,4,0,31,2011,-0.1,9,Rich Harden,0,8,9,47
1695,47,32.245,2,2003,456,1,0,0.083,54,1,0,24,2011,-0.4,9,Aaron Heilman,0,8,9,47
1696,12,30.219,1,2003,89,0,0,0.077,15,2,0,6,2011,0.0,9,Wil Ledezma,0,8,9,47
1697,2827,34.286,162,2003,932,793,19,0.672,3064,347,30,294,2011,1.0,9,Aaron Miles,0,8,9,47
1698,548,34.254,43,2001,189,131,13,0.674,605,51,3,118,2011,0.4,9,Mike Rivera,0,10,9,47
1699,5,33.343,0,2002,32,0,0,0.0,5,0,0,2,2011,0.0,9,Brian Tallet,0,9,9,47
1700,389,29.258000000000003,22,2003,198,95,9,0.665,447,43,0,69,2011,4.9,9,Dontrelle Willis,0,8,9,47
1701,1,30.128,0,2004,110,0,0,0.0,1,0,0,0,2012,0.1,9,Brian Bruney,0,8,9,47
1702,3841,28.314,150,2004,1036,1005,92,0.688,4089,421,25,471,2012,10.1,9,Jose Lopez,0,8,9,47
1703,0,34.356,1,2004,160,0,0,,1,0,0,0,2012,0.3,9,George Sherrill,0,8,9,47
1704,1272,36.207,147,2004,468,281,18,0.618,1482,120,5,286,2012,1.2,9,Matt Treanor,0,8,9,47
1705,14,35.26,0,2003,389,4,0,0.643,17,0,0,3,2013,0.4,9,Luis Ayala,0,10,9,47
1706,4052,31.241,143,2005,1156,1057,80,0.6729999999999999,4278,437,30,435,2013,-2.5,9,Yuniesky Betancourt,0,8,9,47
1707,30,30.328000000000003,0,2003,15,1,0,0.067,31,1,0,18,2013,-0.2,9,Jeremy Bonderman,0,10,9,47
1708,263,33.149,9,2004,157,34,0,0.32,301,18,0,96,2013,-0.3,9,Dave Bush,0,9,9,47
1709,6,37.034,2,2002,463,0,0,0.25,9,0,0,2,2013,0.3,9,Pedro Feliciano,0,11,9,47
1710,2934,34.03,430,2004,910,806,124,0.845,3401,400,13,810,2013,4.3,9,Brad Hawpe,0,9,9,47
1711,272,29.186999999999998,14,2005,149,34,3,0.344,318,14,0,146,2013,-0.1,9,Josh Johnson,0,8,9,47
1712,2882,33.155,199,2004,818,814,45,0.7140000000000001,3156,324,12,214,2013,0.9,9,Jeff Keppinger,0,9,9,47
1713,6,32.018,1,2004,209,1,0,0.452,8,1,0,3,2013,0.2,9,Kameron Loe,0,9,9,47
1714,2810,35.094,334,2005,889,725,135,0.821,3193,370,17,662,2013,12.1,9,Luke Scott,0,8,9,47
1715,1616,33.135999999999996,155,2005,572,361,70,0.725,1855,208,1,624,2013,8.1,9,Kelly Shoppach,0,8,9,47
1716,1910,35.207,205,2002,650,462,32,0.6990000000000001,2157,277,77,476,2013,7.7,9,Andres Torres,0,11,9,47
1717,2706,33.129,233,2004,938,741,86,0.772,2988,317,11,473,2013,5.4,9,Chad Tracy,0,9,9,47
1718,3101,31.14,199,2000,888,787,140,0.748,3377,392,4,459,2009,14.7,10,Joe Crede,0,9,10,24
1719,341,31.274,33,2000,208,66,3,0.5429999999999999,403,30,5,113,2009,3.0,10,Adam Eaton,0,9,10,24
1720,2,32.158,0,2001,147,0,0,0.0,3,0,0,2,2010,0.1,10,Jesus Colome,0,9,10,24
1721,5041,35.256,376,2001,1311,1414,35,0.701,5705,701,123,418,2010,20.8,10,David Eckstein,0,9,10,24
1722,2706,34.342,226,2000,975,746,69,0.747,2989,382,7,409,2010,4.1,10,Mike Lamb,0,10,10,24
1723,4,31.148000000000003,0,2001,48,1,0,0.5,4,0,0,1,2010,0.2,10,Juan Rincon,0,9,10,24
1724,4,35.047,0,2001,31,0,0,0.0,4,0,0,3,2010,0.2,10,Scot Shields,0,9,10,24
1725,6,33.309,0,2001,152,1,0,0.33299999999999996,6,1,0,1,2011,0.3,10,Danys Baez,0,10,10,24
1726,1778,33.171,175,2002,586,452,39,0.705,1981,162,1,299,2011,3.2,10,Josh Bard,0,9,10,24
1727,2107,32.192,444,2001,670,510,105,0.813,2581,311,6,819,2011,9.3,10,Jack Cust,0,10,10,24
1728,1016,33.244,117,2002,409,284,8,0.745,1170,159,34,187,2011,1.6,10,Esteban German,0,9,10,24
1729,1673,35.172,107,2000,795,470,34,0.733,1819,195,12,224,2011,-0.1,10,Ross Gload,0,11,10,24
1730,97,37.066,6,2002,101,13,1,0.401,107,8,0,53,2011,0.2,10,Mark Hendrickson,0,9,10,24
1731,3402,33.171,180,2002,904,1012,48,0.748,3686,434,13,420,2011,15.8,10,Freddy Sanchez,0,9,10,24
1732,1827,34.122,159,2002,640,450,115,0.794,2016,256,3,510,2011,2.0,10,Marcus Thames,0,9,10,24
1733,2698,33.282,522,2001,832,723,95,0.84,3316,430,29,572,2012,14.6,10,Nick Johnson,0,11,10,24
1734,4442,38.04,547,2003,1236,1253,175,0.8220000000000001,5066,656,13,689,2012,21.3,10,Hideki Matsui,0,9,10,24
1735,5,34.319,1,2000,342,2,0,0.9,7,0,0,2,2012,0.4,10,Will Ohman,0,12,10,24
1736,449,34.077,19,2001,222,34,0,0.196,513,12,0,212,2012,-2.8,10,Ben Sheets,0,11,10,24
1737,1,31.359,0,2004,31,0,0,0.0,1,0,0,1,2013,0.2,10,Jesse Crain,0,9,10,24
1738,72,30.090999999999998,2,2003,89,12,0,0.381,83,1,0,18,2013,0.0,10,Edgar Gonzalez,0,10,10,24
1739,3071,30.105999999999998,267,2004,939,799,71,0.711,3412,322,14,339,2013,7.5,10,Casey Kotchman,0,9,10,24
1740,2087,32.228,309,2004,715,467,77,0.71,2459,227,0,560,2013,4.5,10,Chris Snyder,0,9,10,24
1741,3749,34.09,539,2004,1061,1053,150,0.861,4436,653,26,828,2013,32.7,10,Kevin Youkilis,0,9,10,24
1742,3202,34.075,253,2000,963,827,109,0.759,3532,482,129,538,2010,10.5,11,Eric Byrnes,0,10,11,25
1743,4254,35.159,230,2000,1302,1065,140,0.698,4544,487,13,663,2010,5.6,11,Pedro Feliz,0,10,11,25
1744,1392,35.219,108,2000,501,315,29,0.64,1539,146,2,331,2010,-3.6,11,Chad Moeller,0,10,11,25
1745,2758,34.144,174,2001,880,668,40,0.64,3070,334,67,455,2011,12.6,11,Adam Everett,0,10,11,25
1746,4337,31.1,445,2001,1185,1145,90,0.7240000000000001,4864,600,124,913,2011,7.5,11,Felipe Lopez,0,10,11,25
1747,2332,35.132,243,2001,1031,613,59,0.742,2629,332,22,496,2011,5.7,11,Jason Michaels,0,10,11,25
1748,4374,34.001,261,2001,1358,1193,136,0.765,4817,613,67,914,2011,20.8,11,Aaron Rowand,0,10,11,25
1749,382,33.233000000000004,21,2002,241,58,0,0.375,473,26,0,130,2012,0.3,11,Aaron Cook,0,10,11,25
1750,3334,32.156,286,2002,1053,827,125,0.7440000000000001,3674,450,62,971,2012,9.5,11,Bill Hall,0,10,11,25
1751,4825,34.296,483,2002,1345,1319,93,0.752,5413,648,85,825,2012,30.9,11,Orlando Hudson,0,10,11,25
1752,7,35.176,0,2002,578,2,0,0.7140000000000001,7,0,0,4,2012,0.4,11,Brad Lidge,0,10,11,25
1753,145,36.13,3,2000,91,9,0,0.149,159,4,0,75,2012,-1.4,11,Rodrigo Lopez,0,12,11,25
1754,3906,36.199,333,2001,1079,1096,42,0.7190000000000001,4346,563,309,630,2012,6.9,11,Scott Podsednik,0,11,11,25
1755,4505,34.309,636,2003,1278,1200,222,0.841,5258,737,95,1216,2013,24.3,11,Jason Bay,0,10,11,25
1756,2093,31.314,211,2001,805,558,75,0.774,2335,264,9,612,2013,3.0,11,Wilson Betemit,0,12,11,25
1757,29,41.172,3,2003,120,0,0,0.094,33,1,0,18,2013,-0.2,11,Jose Contreras,0,10,11,25
1758,1881,35.076,106,2003,736,546,45,0.767,2052,212,33,378,2013,3.7,11,Matt Diaz,0,10,11,25
1759,65,30.145,4,2003,140,2,0,0.11800000000000001,74,1,0,34,2013,-0.3,11,Chad Gaudin,0,10,11,25
1760,3,35.128,0,2003,408,1,0,1.0,3,0,0,0,2013,0.3,11,Mike Gonzalez,0,10,11,25
1761,1250,33.221,192,2002,597,283,33,0.7040000000000001,1474,177,11,388,2013,3.1,11,Ryan Langerhans,0,11,11,25
1762,539,37.195,49,2001,216,104,11,0.583,616,43,1,123,2013,0.1,11,Corky Miller,0,12,11,25
1763,1915,32.277,122,2003,758,460,69,0.703,2063,235,9,534,2013,3.6,11,Laynce Nix,0,10,11,25
1764,752,37.195,88,2001,383,160,30,0.703,859,111,6,274,2013,1.1,11,Cody Ransom,0,12,11,25
1765,21,34.232,0,2002,400,2,1,0.33299999999999996,24,2,0,15,2013,0.2,11,Jon Rauch,0,11,11,25
1766,1109,35.094,46,2000,575,253,31,0.645,1184,149,55,245,2013,0.8,11,Dewayne Wise,0,13,11,25
1767,3605,33.023,496,2000,1042,976,125,0.804,4181,541,88,817,2011,16.7,12,Milton Bradley,0,11,12,21
1768,5503,34.353,932,2000,1640,1393,292,0.8340000000000001,6520,767,7,1564,2011,18.8,12,Pat Burrell,0,11,12,21
1769,18,35.055,0,2000,441,4,0,0.5,20,0,0,10,2011,0.3,12,Scott Linebrink,0,11,12,21
1770,4758,35.28,439,2000,1352,1279,80,0.716,5338,688,198,876,2011,13.6,12,Julio Lugo,0,11,12,21
1771,4171,32.045,206,2000,1230,1050,118,0.691,4499,571,218,933,2011,9.6,12,Corey Patterson,0,11,12,21
1772,167,33.0,11,2000,92,17,0,0.295,199,13,1,97,2011,-0.3,12,Joel Pineiro,0,11,12,21
1773,70,33.309,4,2001,309,8,0,0.319,81,2,0,28,2012,0.0,12,Juan Cruz,0,11,12,21
1774,1,36.365,0,2001,437,0,0,0.0,1,0,0,0,2012,0.3,12,Brian Fuentes,0,11,12,21
1775,2441,34.001999999999995,306,2001,1046,580,39,0.6729999999999999,2816,365,107,500,2012,3.4,12,Willie Harris,0,11,12,21
1776,0,35.056,0,2001,149,0,0,,0,0,0,0,2012,0.2,12,Mike MacDougal,0,11,12,21
1777,3471,34.092,253,2001,1058,950,132,0.7659999999999999,3787,425,17,448,2012,9.5,12,Juan Rivera,0,11,12,21
1778,248,33.157,9,2000,117,40,1,0.42100000000000004,279,11,0,78,2012,0.8,12,Johan Santana,0,12,12,21
1779,4890,34.196999999999996,270,2001,1370,1294,61,0.6709999999999999,5339,565,43,619,2012,23.5,12,Jack Wilson,0,11,12,21
1780,693,31.112,10,2001,365,165,24,0.636,744,75,1,240,2012,6.3,12,Carlos Zambrano,0,11,12,21
1781,3671,39.221,410,2002,1275,1000,13,0.687,4225,560,74,581,2013,16.7,12,Jamey Carroll,0,11,12,21
1782,4058,36.118,598,2002,1183,1107,213,0.8740000000000001,4782,619,11,976,2013,24.8,12,Travis Hafner,0,11,12,21
1783,3797,35.326,452,2002,1387,947,137,0.762,4310,549,61,949,2013,8.2,12,Eric Hinske,0,11,12,21
1784,3606,32.348,475,2002,1125,914,121,0.764,4179,522,33,898,2013,12.8,12,Austin Kearns,0,11,12,21
1785,1,33.328,1,2001,401,1,0,3.0,2,1,0,0,2013,0.4,12,Brandon Lyon,0,12,12,21
1786,471,32.245,25,2002,329,63,0,0.33399999999999996,557,22,0,161,2013,-0.5,12,Brett Myers,0,11,12,21
1787,4479,35.266999999999996,371,2002,1362,1170,169,0.758,4949,558,42,891,2013,2.5,12,Ty Wigginton,0,11,12,21
1788,6104,35.288000000000004,571,2000,1681,1699,242,0.8059999999999999,6786,806,37,907,2012,20.2,13,Aubrey Huff,0,12,13,8
1789,3165,35.271,331,2000,1048,781,67,0.6890000000000001,3570,284,4,526,2012,6.7,13,Brian Schneider,0,12,13,8
1790,175,33.251,10,2000,102,24,1,0.353,209,12,0,65,2013,0.3,13,Jon Garland,0,13,13,8
1791,5014,36.063,443,2001,1532,1166,152,0.685,5617,563,45,1306,2013,19.0,13,Brandon Inge,0,12,13,8
1792,4350,33.231,226,2001,1310,1103,17,0.614,4679,441,110,431,2013,6.3,13,Cesar Izturis,0,12,13,8
1793,657,36.031,27,2001,335,101,1,0.36200000000000004,796,30,0,181,2013,0.3,13,Roy Oswalt,0,12,13,8
1794,2875,35.068000000000005,222,2001,907,737,56,0.6940000000000001,3183,306,19,544,2013,5.1,13,Yorvit Torrealba,0,12,13,8
1795,169,36.0,13,2000,107,22,1,0.382,205,10,2,79,2013,0.5,13,Jake Westbrook,0,13,13,8
1796,7525,36.046,464,2000,1994,2217,18,0.7040000000000001,8280,1075,614,479,2013,16.9,14,Juan Pierre,0,13,14,2
1797,7918,36.345,575,2000,1970,2375,185,0.787,8612,1137,90,1235,2013,24.2,14,Michael Young,0,13,14,2
