,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time,minutes,delete,seconds,miliseconds,time_miliseconds
645,27.0,Andy Mill,United States,,USA,16,1:49.07,1980,Downhill,Male,False,0:00.0,True,60000,49.07,49000,7,109007
644,20.0,Giuliano Giardini,Italy,,ITA,15,1:48.98,1980,Downhill,Male,False,0:00.0,True,60000,48.98,48000,98,108098
643,22.0,Phil Mahre,United States,,USA,14,1:48.88,1980,Downhill,Male,False,0:00.0,True,60000,48.88,48000,88,108088
642,22.0,BohumÃ­r Zeman,Czechoslovakia,,TCH,13,1:48.65,1980,Downhill,Male,False,0:00.0,True,60000,48.65,48000,65,108065
641,25.0,Konrad Bartelski,Great Britain,,GBR,12,1:48.53,1980,Downhill,Male,False,0:00.0,True,60000,48.53,48000,53,108053
640,25.0,Dave Irwin,Canada,,CAN,11,1:48.12,1980,Downhill,Male,False,0:00.0,True,60000,48.12,48000,12,108012
639,26.0,Dave Murray,Canada,,CAN,10,1:47.95,1980,Downhill,Male,False,0:00.0,True,60000,47.95,47000,95,107095
638,22.0,Harti Weirather,Austria,,AUT,9,1:47.70,1980,Downhill,Male,False,0:00.0,True,60000,47.70,47000,70,107070
637,23.0,Valery Tsyganov,Soviet Union,,URS,8,1:47.34,1980,Downhill,Male,False,0:00.0,True,60000,47.34,47000,34,107034
636,28.0,Werner Grissmann,Austria,,AUT,7,1:47.21,1980,Downhill,Male,False,0:00.0,True,60000,47.21,47000,21,107021
635,25.0,Herbert Plank,Italy,,ITA,6,1:47.13,1980,Downhill,Male,False,0:00.0,True,60000,47.13,47000,13,107013
634,23.0,Pete Patterson,United States,,USA,5,1:47.04,1980,Downhill,Male,False,0:00.0,True,60000,47.04,47000,4,107004
633,22.0,Peter MÃ¼ller,Switzerland,,SUI,4,1:46.75,1980,Downhill,Male,False,0:00.0,True,60000,46.75,46000,75,106075
632,22.0,Steve Podborski,Canada,Bronze,CAN,3,1:46.62,1980,Downhill,Male,False,0:00.0,True,60000,46.62,46000,62,106062
631,21.0,Peter Wirnsberger,Austria,Silver,AUT,2,1:46.12,1980,Downhill,Male,False,0:00.0,True,60000,46.12,46000,12,106012
630,21.0,Leonhard Stock,Austria,Gold,AUT,1,1:45.50,1980,Downhill,Male,False,0:00.0,True,60000,45.50,45000,50,105050
651,22.0,Vladimir Makeyev,Soviet Union,,URS,22,1:49.87,1980,Downhill,Male,False,0:00.0,True,60000,49.87,49000,87,109087
652,23.0,Michael Veith,West Germany,,FRG,23,1:50.00,1980,Downhill,Male,False,0:00.0,True,60000,50.00,50000,0,110000
653,24.0,Erwin Josi,Switzerland,,SUI,24,1:50.03,1980,Downhill,Male,False,0:00.0,True,60000,50.03,50000,3,110003
654,20.0,Philippe Pugnat,France,,FRA,25,1:50.13,1980,Downhill,Male,False,0:00.0,True,60000,50.13,50000,13,110013
329,26.0,Annemarie Moser-PrÃ¶ll,Austria,Gold,AUT,1.0,1:37.52,1980,Downhill,Women,False,0:00.0,True,60000,37.52,37000,52,97052
331,25.0,Marie-Theres Nadig,Switzerland,Bronze,SUI,3.0,1:38.36,1980,Downhill,Women,False,0:00.0,True,60000,38.36,38000,36,98036
671,22.0,Billy Farwig,Bolivia,,BOL,42,2:12.66,1980,Downhill,Male,False,0:00.0,True,120000,12.66,12000,66,132066
670,23.0,Arturo Kinch,Costa Rica,,CRC,41,2:12.24,1980,Downhill,Male,False,0:00.0,True,120000,12.24,12000,24,132024
669,18.0,Hong In-Gi,South Korea,,KOR,40,2:03.08,1980,Downhill,Male,False,0:00.0,True,120000,03.08,3000,8,123008
668,16.0,Miguel Font,Andorra,,AND,39,2:02.01,1980,Downhill,Male,False,0:00.0,True,120000,02.01,2000,1,122001
667,17.0,Guillermo Giumelli,Argentina,,ARG,38,2:00.10,1980,Downhill,Male,False,0:00.0,True,120000,00.10,0,10,120010
666,20.0,Janez Flere,Argentina,,ARG,37,1:59.01,1980,Downhill,Male,False,0:00.0,True,60000,59.01,59000,1,119001
665,19.0,Marcelo MartÃ­nez,Argentina,,ARG,36,1:58.04,1980,Downhill,Male,False,0:00.0,True,60000,58.04,58000,4,118004
664,20.0,Carlos Font,Andorra,,AND,35,1:57.81,1980,Downhill,Male,False,0:00.0,True,60000,57.81,57000,81,117081
663,23.0,Didier Lamont,Belgium,,BEL,34,1:57.57,1980,Downhill,Male,False,0:00.0,True,60000,57.57,57000,57,117057
662,21.0,Henri Mollin,Belgium,,BEL,33,1:55.83,1980,Downhill,Male,False,0:00.0,True,60000,55.83,55000,83,115083
661,23.0,Stuart Blakely,New Zealand,,NZL,32,1:55.41,1980,Downhill,Male,False,0:00.0,True,60000,55.41,55000,41,115041
660,20.0,Norberto Quiroga,Argentina,,ARG,31,1:54.31,1980,Downhill,Male,False,0:00.0,True,60000,54.31,54000,31,114031
659,24.0,Alan Stewart,Great Britain,,GBR,30,1:53.41,1980,Downhill,Male,False,0:00.0,True,60000,53.41,53000,41,113041
658,22.0,David Cargill,Great Britain,,GBR,29,1:52.02,1980,Downhill,Male,False,0:00.0,True,60000,52.02,52000,2,112002
657,18.0,Ross Blyth,Great Britain,,GBR,28,1:51.12,1980,Downhill,Male,False,0:00.0,True,60000,51.12,51000,12,111012
656,29.0,Francisco FernÃ¡ndez Ochoa,Spain,,ESP,27,1:50.69,1980,Downhill,Male,False,0:00.0,True,60000,50.69,50000,69,110069
655,21.0,Antony Guss,Australia,,AUS,26,1:50.22,1980,Downhill,Male,False,0:00.0,True,60000,50.22,50000,22,110022
355,26.0,Farida Rahmeh,Lebanon,,LIB,27.0,2:42.88,1980,Downhill,Women,False,0:00.0,True,120000,42.88,42000,88,162088
354,20.0,Anna Archibald,New Zealand,,NZL,26.0,1:46.68,1980,Downhill,Women,False,0:00.0,True,60000,46.68,46000,68,106068
332,18.0,Heidi Preuss,United States,,USA,4.0,1:39.51,1980,Downhill,Women,False,0:00.0,True,60000,39.51,39000,51,99051
333,22.0,Kathy Kreiner,Canada,,CAN,5.0,1:39.53,1980,Downhill,Women,False,0:00.0,True,60000,39.53,39000,53,99053
334,22.0,Ingrid Eberle,Austria,,AUT,6.0,1:39.63,1980,Downhill,Women,False,0:00.0,True,60000,39.63,39000,63,99063
335,21.0,Torill Fjeldstad,Norway,,NOR,7.0,1:39.69,1980,Downhill,Women,False,0:00.0,True,60000,39.69,39000,69,99069
336,24.0,Cindy Nelson,United States,,USA,7.0,1:39.69,1980,Downhill,Women,False,0:00.0,True,60000,39.69,39000,69,99069
337,19.0,Marianne Zechmeister,West Germany,,FRG,9.0,1:39.96,1980,Downhill,Women,False,0:00.0,True,60000,39.96,39000,96,99096
338,20.0,Jana GantnerovÃ¡-Å oltÃ½sovÃ¡,Czechoslovakia,,TCH,10.0,1:40.71,1980,Downhill,Women,False,0:00.0,True,60000,40.71,40000,71,100071
339,19.0,Laurie Graham,Canada,,CAN,11.0,1:40.74,1980,Downhill,Women,False,0:00.0,True,60000,40.74,40000,74,100074
340,23.0,Bernadette Zurbriggen,Switzerland,,SUI,11.0,1:40.74,1980,Downhill,Women,False,0:00.0,True,60000,40.74,40000,74,100074
341,20.0,Loni Klettl,Canada,,CAN,13.0,1:40.95,1980,Downhill,Women,False,0:00.0,True,60000,40.95,40000,95,100095
330,23.0,Hanni Wenzel,Liechtenstein,Silver,LIE,2.0,1:38.22,1980,Downhill,Women,False,0:00.0,True,60000,38.22,38000,22,98022
342,22.0,Holly Flanders,United States,,USA,14.0,1:40.96,1980,Downhill,Women,False,0:00.0,True,60000,40.96,40000,96,100096
344,19.0,Marie-Luce Waldmeier,France,,FRA,16.0,1:41.05,1980,Downhill,Women,False,0:00.0,True,60000,41.05,41000,5,101005
345,26.0,Evi Mittermaier,West Germany,,FRG,17.0,1:41.26,1980,Downhill,Women,False,0:00.0,True,60000,41.26,41000,26,101026
346,21.0,Doris de Agostini,Switzerland,,SUI,17.0,1:41.26,1980,Downhill,Women,False,0:00.0,True,60000,41.26,41000,26,101026
347,22.0,Irene Epple,West Germany,,FRG,19.0,1:41.68,1980,Downhill,Women,False,0:00.0,True,60000,41.68,41000,68,101068
348,20.0,Annemarie Bischofberger,Switzerland,,SUI,20.0,1:41.93,1980,Downhill,Women,False,0:00.0,True,60000,41.93,41000,93,101093
349,20.0,Monika Bader,West Germany,,FRG,21.0,1:41.96,1980,Downhill,Women,False,0:00.0,True,60000,41.96,41000,96,101096
350,19.0,Cornelia PrÃ¶ll,Austria,,AUT,22.0,1:42.44,1980,Downhill,Women,False,0:00.0,True,60000,42.44,42000,44,102044
351,18.0,Petra Wenzel,Liechtenstein,,LIE,23.0,1:42.50,1980,Downhill,Women,False,0:00.0,True,60000,42.50,42000,50,102050
352,21.0,Moira Cargill,Great Britain,,GBR,24.0,1:42.82,1980,Downhill,Women,False,0:00.0,True,60000,42.82,42000,82,102082
353,23.0,Valentina Iliffe,Great Britain,,GBR,25.0,1:43.28,1980,Downhill,Women,False,0:00.0,True,60000,43.28,43000,28,103028
343,20.0,Cristina Gravina,Italy,,ITA,15.0,1:40.99,1980,Downhill,Women,False,0:00.0,True,60000,40.99,40000,99,100099
361,24.0,Jana GantnerovÃ¡-Å oltÃ½sovÃ¡,Czechoslovakia,,TCH,5.0,1:14.14,1984,Downhill,Women,False,0:00.0,True,60000,14.14,14000,14,74014
362,19.0,Marina Kiehl,West Germany,,FRG,6.0,1:14.30,1984,Downhill,Women,False,0:00.0,True,60000,14.30,14000,30,74030
363,25.0,Gerry Sorensen,Canada,,CAN,6.0,1:14.30,1984,Downhill,Women,False,0:00.0,True,60000,14.30,14000,30,74030
364,25.0,Lea SÃ¶lkner,Austria,,AUT,8.0,1:14.39,1984,Downhill,Women,False,0:00.0,True,60000,14.39,14000,39,74039
365,20.0,Lisi Kirchler,Austria,,AUT,9.0,1:14.55,1984,Downhill,Women,False,0:00.0,True,60000,14.55,14000,55,74055
366,17.0,Veronika Wallinger-Stallmaier,Austria,,AUT,10.0,1:14.76,1984,Downhill,Women,False,0:00.0,True,60000,14.76,14000,76,74076
367,23.0,Laurie Graham,Canada,,CAN,11.0,1:14.92,1984,Downhill,Women,False,0:00.0,True,60000,14.92,14000,92,74092
368,21.0,Brigitte Oertli,Switzerland,,SUI,12.0,1:14.93,1984,Downhill,Women,False,0:00.0,True,60000,14.93,14000,93,74093
369,18.0,Sylvia Eder,Austria,,AUT,13.0,1:14.97,1984,Downhill,Women,False,0:00.0,True,60000,14.97,14000,97,74097
735,25.0,Lazaros Arkhontopoulos,Greece,,GRE,59,2:03.93,1984,Downhill,Male,False,0:00.0,True,120000,03.93,3000,93,123093
733,21.0,Kim Jin-Hae,South Korea,,KOR,57,2:01.96,1984,Downhill,Male,False,0:00.0,True,120000,01.96,1000,96,121096
734,17.0,Eu Woo-Youn,South Korea,,KOR,58,2:02.67,1984,Downhill,Male,False,0:00.0,True,120000,02.67,2000,67,122067
736,18.0,Jamil El-Reedy,Egypt,,EGY,60,3:13.86,1984,Downhill,Male,False,0:00.0,True,180000,13.86,13000,86,193086
373,22.0,Regine MÃ¶senlechner,West Germany,,FRG,17.0,1:15.16,1984,Downhill,Women,False,0:00.0,True,60000,15.16,15000,16,75016
372,26.0,Holly Flanders,United States,,USA,16.0,1:15.11,1984,Downhill,Women,False,0:00.0,True,60000,15.11,15000,11,75011
370,23.0,Heidi Wiesler,West Germany,,FRG,14.0,1:14.98,1984,Downhill,Women,False,0:00.0,True,60000,14.98,14000,98,74098
360,22.0,Ariane Ehrat,Switzerland,,SUI,4.0,1:13.95,1984,Downhill,Women,False,0:00.0,True,60000,13.95,13000,95,73095
371,23.0,Caroline Attia,France,,FRA,15.0,1:15.04,1984,Downhill,Women,False,0:00.0,True,60000,15.04,15000,4,75004
732,21.0,Andreas Pantelidis,Greece,,GRE,56,2:01.88,1984,Downhill,Male,False,0:00.0,True,120000,01.88,1000,88,121088
359,21.0,Olga CharvÃ¡tovÃ¡,Czechoslovakia,Bronze,TCH,3.0,1:13.53,1984,Downhill,Women,False,0:00.0,True,60000,13.53,13000,53,73053
357,17.0,Michela Figini,Switzerland,Gold,SUI,1.0,1:13.36,1984,Downhill,Women,False,0:00.0,True,60000,13.36,13000,36,73036
358,20.0,Maria Walliser,Switzerland,Silver,SUI,2.0,1:13.41,1984,Downhill,Women,False,0:00.0,True,60000,13.41,13000,41,73041
731,21.0,Giannis Stamatiou,Greece,,GRE,55,2:01.79,1984,Downhill,Male,False,0:00.0,True,120000,01.79,1000,79,121079
730,16.0,AmÃ©rico Astete,Argentina,,ARG,54,2:01.60,1984,Downhill,Male,False,0:00.0,True,120000,01.60,1000,60,121060
729,25.0,Enrique de Ridder,Argentina,,ARG,53,1:59.76,1984,Downhill,Male,False,0:00.0,True,60000,59.76,59000,76,119076
728,21.0,Park Byung-Ro,South Korea,,KOR,52,1:59.74,1984,Downhill,Male,False,0:00.0,True,60000,59.74,59000,74,119074
677,23.0,Bill Johnson,United States,Gold,USA,1,1:45.59,1984,Downhill,Male,False,0:00.0,True,60000,45.59,45000,59,105059
678,26.0,Peter MÃ¼ller,Switzerland,Silver,SUI,2,1:45.86,1984,Downhill,Male,False,0:00.0,True,60000,45.86,45000,86,105086
679,25.0,Anton Steiner,Austria,Bronze,AUT,3,1:45.95,1984,Downhill,Male,False,0:00.0,True,60000,45.95,45000,95,105095
680,21.0,Pirmin Zurbriggen,Switzerland,,SUI,4,1:46.05,1984,Downhill,Male,False,0:00.0,True,60000,46.05,46000,5,106005
681,25.0,Urs RÃ¤ber,Switzerland,,SUI,5,1:46.32,1984,Downhill,Male,False,0:00.0,True,60000,46.32,46000,32,106032
682,24.0,Helmut HÃ¶flehner,Austria,,AUT,5,1:46.32,1984,Downhill,Male,False,0:00.0,True,60000,46.32,46000,32,106032
683,25.0,Sepp Wildgruber,West Germany,,FRG,7,1:46.53,1984,Downhill,Male,False,0:00.0,True,60000,46.53,46000,53,106053
684,26.0,Steve Podborski,Canada,,CAN,8,1:46.59,1984,Downhill,Male,False,0:00.0,True,60000,46.59,46000,59,106059
685,24.0,Todd Brooker,Canada,,CAN,9,1:46.64,1984,Downhill,Male,False,0:00.0,True,60000,46.64,46000,64,106064
686,30.0,Franz Klammer,Austria,,AUT,10,1:47.04,1984,Downhill,Male,False,0:00.0,True,60000,47.04,47000,4,107004
710,18.0,Alistair Guss,Australia,,AUS,34,1:50.57,1984,Downhill,Male,False,0:00.0,True,60000,50.57,50000,57,110057
711,21.0,Markus Hubrich,New Zealand,,NZL,35,1:50.77,1984,Downhill,Male,False,0:00.0,True,60000,50.77,50000,77,110077
712,20.0,Hubert Hilti,Liechtenstein,,LIE,36,1:50.94,1984,Downhill,Male,False,0:00.0,True,60000,50.94,50000,94,110094
374,20.0,Liisa Savijarvi,Canada,,CAN,18.0,1:15.32,1984,Downhill,Women,False,0:00.0,True,60000,15.32,15000,32,75032
713,24.0,Frederick Burton,Great Britain,,GBR,37,1:51.15,1984,Downhill,Male,False,0:00.0,True,60000,51.15,51000,15,111015
714,25.0,Hubertus von FÃ¼rstenberg-von Hohenlohe,Mexico,,MEX,38,1:51.57,1984,Downhill,Male,False,0:00.0,True,60000,51.57,51000,57,111057
715,18.0,Dieter Linneberg,Chile,,CHI,39,1:51.68,1984,Downhill,Male,False,0:00.0,True,60000,51.68,51000,68,111068
716,19.0,Pierre Couquelet,Belgium,,BEL,40,1:52.40,1984,Downhill,Male,False,0:00.0,True,60000,52.40,52000,40,112040
717,20.0,Andres Figueroa,Chile,,CHI,41,1:52.97,1984,Downhill,Male,False,0:00.0,True,60000,52.97,52000,97,112097
718,19.0,Hans Kossmann,Chile,,CHI,42,1:54.36,1984,Downhill,Male,False,0:00.0,True,60000,54.36,54000,36,114036
719,25.0,Scott Alan SÃ¡nchez,Bolivia,,BOL,43,1:54.75,1984,Downhill,Male,False,0:00.0,True,60000,54.75,54000,75,114075
720,21.0,Miguel Purcell,Chile,,CHI,44,1:54.91,1984,Downhill,Male,False,0:00.0,True,60000,54.91,54000,91,114091
721,19.0,Jorge Birkner,Argentina,,ARG,45,1:54.92,1984,Downhill,Male,False,0:00.0,True,60000,54.92,54000,92,114092
722,25.0,Henri Mollin,Belgium,,BEL,46,1:55.72,1984,Downhill,Male,False,0:00.0,True,60000,55.72,55000,72,115072
723,17.0,David Lajoux,Monaco,,MON,47,1:56.95,1984,Downhill,Male,False,0:00.0,True,60000,56.95,56000,95,116095
724,17.0,Albert Llovera,Andorra,,AND,48,1:57.88,1984,Downhill,Male,False,0:00.0,True,60000,57.88,57000,88,117088
725,18.0,Nicolas van Ditmar,Argentina,,ARG,49,1:58.86,1984,Downhill,Male,False,0:00.0,True,60000,58.86,58000,86,118086
726,19.0,Jordi Torres,Andorra,,AND,50,1:59.06,1984,Downhill,Male,False,0:00.0,True,60000,59.06,59000,6,119006
727,23.0,Lamine GuÃ¨ye,Senegal,,SEN,51,1:59.64,1984,Downhill,Male,False,0:00.0,True,60000,59.64,59000,64,119064
709,23.0,Connor O'Brien,Great Britain,,GBR,33,1:50.36,1984,Downhill,Male,False,0:00.0,True,60000,50.36,50000,36,110036
708,18.0,Graham Bell,Great Britain,,GBR,32,1:50.06,1984,Downhill,Male,False,0:00.0,True,60000,50.06,50000,6,110006
706,19.0,TomaÅ¾ Jemc,Yugoslavia,,YUG,30,1:49.68,1984,Downhill,Male,False,0:00.0,True,60000,49.68,49000,68,109068
687,22.0,Erwin Resch,Austria,,AUT,11,1:47.06,1984,Downhill,Male,False,0:00.0,True,60000,47.06,47000,6,107006
688,23.0,Klaus Gattermann,West Germany,,FRG,12,1:47.12,1984,Downhill,Male,False,0:00.0,True,60000,47.12,47000,12,107012
689,19.0,GÃ¼nther Marxer,Liechtenstein,,LIE,13,1:47.43,1984,Downhill,Male,False,0:00.0,True,60000,47.43,47000,43,107043
690,24.0,Conradin Cathomen,Switzerland,,SUI,14,1:47.63,1984,Downhill,Male,False,0:00.0,True,60000,47.63,47000,63,107063
691,21.0,Michael Mair,Italy,,ITA,15,1:47.70,1984,Downhill,Male,False,0:00.0,True,60000,47.70,47000,70,107070
692,26.0,Vladimir Makeyev,Soviet Union,,URS,16,1:47.87,1984,Downhill,Male,False,0:00.0,True,60000,47.87,47000,87,107087
693,21.0,Alberto Ghidoni,Italy,,ITA,16,1:47.87,1984,Downhill,Male,False,0:00.0,True,60000,47.87,47000,87,107087
694,19.0,Martin Bell,Great Britain,,GBR,18,1:48.00,1984,Downhill,Male,False,0:00.0,True,60000,48.00,48000,0,108000
695,21.0,Steven Lee,Australia,,AUS,19,1:48.02,1984,Downhill,Male,False,0:00.0,True,60000,48.02,48000,2,108002
696,19.0,Franck Piccard,France,,FRA,20,1:48.06,1984,Downhill,Male,False,0:00.0,True,60000,48.06,48000,6,108006
697,23.0,Danilo Sbardellotto,Italy,,ITA,20,1:48.06,1984,Downhill,Male,False,0:00.0,True,60000,48.06,48000,6,108006
698,22.0,Herbert Renoth,West Germany,,FRG,22,1:48.39,1984,Downhill,Male,False,0:00.0,True,60000,48.39,48000,39,108039
699,27.0,Valery Tsyganov,Soviet Union,,URS,23,1:48.46,1984,Downhill,Male,False,0:00.0,True,60000,48.46,48000,46,108046
700,20.0,Doug Lewis,United States,,USA,24,1:48.49,1984,Downhill,Male,False,0:00.0,True,60000,48.49,48000,49,108049
701,24.0,Michel Vion,France,,FRA,25,1:48.68,1984,Downhill,Male,False,0:00.0,True,60000,48.68,48000,68,108068
702,22.0,Gary Athans,Canada,,CAN,26,1:48.79,1984,Downhill,Male,False,0:00.0,True,60000,48.79,48000,79,108079
703,23.0,JaneÅ¾ PleterÅ¡ek,Yugoslavia,,YUG,27,1:48.97,1984,Downhill,Male,False,0:00.0,True,60000,48.97,48000,97,108097
704,22.0,Shinya Chiba,Japan,,JPN,28,1:49.02,1984,Downhill,Male,False,0:00.0,True,60000,49.02,49000,2,109002
705,21.0,Philippe Verneret,France,,FRA,29,1:49.30,1984,Downhill,Male,False,0:00.0,True,60000,49.30,49000,30,109030
707,20.0,Bruce Grant,New Zealand,,NZL,31,1:49.94,1984,Downhill,Male,False,0:00.0,True,60000,49.94,49000,94,109094
375,22.0,Maria Maricich,United States,,USA,19.0,1:15.55,1984,Downhill,Women,False,0:00.0,True,60000,15.55,15000,55,75055
376,23.0,Marie-Luce Waldmeier,France,,FRA,20.0,1:15.56,1984,Downhill,Women,False,0:00.0,True,60000,15.56,15000,56,75056
377,20.0,Debbie Armstrong,United States,,USA,21.0,1:15.57,1984,Downhill,Women,False,0:00.0,True,60000,15.57,15000,57,75057
379,26.0,Irene Epple,West Germany,,FRG,23.0,1:15.65,1984,Downhill,Women,False,0:00.0,True,60000,15.65,15000,65,75065
380,20.0,Ivana ValeÅ¡ovÃ¡,Czechoslovakia,,TCH,24.0,1:16.43,1984,Downhill,Women,False,0:00.0,True,60000,16.43,16000,43,76043
381,18.0,Jolanda Kindle,Liechtenstein,,LIE,25.0,1:16.89,1984,Downhill,Women,False,0:00.0,True,60000,16.89,16000,89,76089
382,21.0,Christine Grant,New Zealand,,NZL,26.0,1:17.52,1984,Downhill,Women,False,0:00.0,True,60000,17.52,17000,52,77052
383,28.0,MichÃ¨le Brigitte Dombard,Belgium,,BEL,27.0,1:18.92,1984,Downhill,Women,False,0:00.0,True,60000,18.92,18000,92,78092
384,20.0,Marilla Guss,Australia,,AUS,28.0,1:19.75,1984,Downhill,Women,False,0:00.0,True,60000,19.75,19000,75,79075
385,21.0,Kate Rattray,New Zealand,,NZL,29.0,1:20.18,1984,Downhill,Women,False,0:00.0,True,60000,20.18,20000,18,80018
386,21.0,Teresa Bustamante,Argentina,,ARG,30.0,1:21.62,1984,Downhill,Women,False,0:00.0,True,60000,21.62,21000,62,81062
378,20.0,Karen Stemmle,Canada,,CAN,22.0,1:15.64,1984,Downhill,Women,False,0:00.0,True,60000,15.64,15000,64,75064
412,20.0,Ä½udmila MilanovÃ¡,Czechoslovakia,,TCH,24.0,1:30.42,1988,Downhill,Women,False,0:00.0,True,60000,30.42,30000,42,90042
415,18.0,Carolina Eiras,Argentina,,ARG,27.0,1:37.37,1988,Downhill,Women,False,0:00.0,True,60000,37.37,37000,37,97037
389,23.0,Marina Kiehl,West Germany,Gold,FRG,1.0,1:25.86,1988,Downhill,Women,False,0:00.0,True,60000,25.86,25000,86,85086
390,25.0,Brigitte Oertli,Switzerland,Silver,SUI,2.0,1:26.61,1988,Downhill,Women,False,0:00.0,True,60000,26.61,26000,61,86061
391,21.0,Karen Percy,Canada,Bronze,CAN,3.0,1:26.62,1988,Downhill,Women,False,0:00.0,True,60000,26.62,26000,62,86062
392,24.0,Maria Walliser,Switzerland,,SUI,4.0,1:26.89,1988,Downhill,Women,False,0:00.0,True,60000,26.89,26000,89,86089
393,27.0,Laurie Graham,Canada,,CAN,5.0,1:26.99,1988,Downhill,Women,False,0:00.0,True,60000,26.99,26000,99,86099
394,18.0,Petra Kronberger,Austria,,AUT,6.0,1:27.03,1988,Downhill,Women,False,0:00.0,True,60000,27.03,27000,3,87003
395,26.0,Regine MÃ¶senlechner,West Germany,,FRG,7.0,1:27.16,1988,Downhill,Women,False,0:00.0,True,60000,27.16,27000,16,87016
396,24.0,Lisi Kirchler,Austria,,AUT,8.0,1:27.19,1988,Downhill,Women,False,0:00.0,True,60000,27.19,27000,19,87019
397,21.0,Michela Figini,Switzerland,,SUI,9.0,1:27.26,1988,Downhill,Women,False,0:00.0,True,60000,27.26,27000,26,87026
398,19.0,Lucia MedzihradskÃ¡,Czechoslovakia,,TCH,10.0,1:27.28,1988,Downhill,Women,False,0:00.0,True,60000,27.28,27000,28,87028
399,20.0,Chantal Bournissen,Switzerland,,SUI,11.0,1:27.46,1988,Downhill,Women,False,0:00.0,True,60000,27.46,27000,46,87046
400,24.0,Carole Merle,France,,FRA,12.0,1:27.53,1988,Downhill,Women,False,0:00.0,True,60000,27.53,27000,53,87053
401,22.0,Michaela Gerg-Leitner,West Germany,,FRG,13.0,1:27.83,1988,Downhill,Women,False,0:00.0,True,60000,27.83,27000,83,87083
402,18.0,Emi Kawabata,Japan,,JPN,14.0,1:27.85,1988,Downhill,Women,False,0:00.0,True,60000,27.85,27000,85,87085
403,21.0,Kerrin Lee-Gartner,Canada,,CAN,15.0,1:28.07,1988,Downhill,Women,False,0:00.0,True,60000,28.07,28000,7,88007
404,23.0,Golnur Postnikova,Soviet Union,,URS,16.0,1:28.23,1988,Downhill,Women,False,0:00.0,True,60000,28.23,28000,23,88023
405,26.0,Claudine Emonet,France,,FRA,17.0,1:28.36,1988,Downhill,Women,False,0:00.0,True,60000,28.36,28000,36,88036
406,21.0,Edie Thys,United States,,USA,18.0,1:28.53,1988,Downhill,Women,False,0:00.0,True,60000,28.53,28000,53,88053
407,21.0,Michaela Marzola,Italy,,ITA,19.0,1:28.69,1988,Downhill,Women,False,0:00.0,True,60000,28.69,28000,69,88069
408,19.0,Kristin Krone,United States,,USA,20.0,1:29.13,1988,Downhill,Women,False,0:00.0,True,60000,29.13,29000,13,89013
409,21.0,Christina Meier-HÃ¶ck,West Germany,,FRG,21.0,1:29.30,1988,Downhill,Women,False,0:00.0,True,60000,29.30,29000,30,89030
410,21.0,Wendy Lumby,Great Britain,,GBR,22.0,1:29.76,1988,Downhill,Women,False,0:00.0,True,60000,29.76,29000,76,89076
411,17.0,Sachiko Yamamoto,Japan,,JPN,23.0,1:30.15,1988,Downhill,Women,False,0:00.0,True,60000,30.15,30000,15,90015
413,23.0,Clare Booth,Great Britain,,GBR,25.0,1:32.50,1988,Downhill,Women,False,0:00.0,True,60000,32.50,32000,50,92050
414,22.0,Jolanda Kindle,Liechtenstein,,LIE,26.0,1:32.88,1988,Downhill,Women,False,0:00.0,True,60000,32.88,32000,88,92088
416,19.0,Astrid Steverlynck,Argentina,,ARG,28.0,1:41.64,1988,Downhill,Women,False,0:00.0,True,60000,41.64,41000,64,101064
759,25.0,Steven Lee,Australia,,AUS,22,2:04.46,1988,Downhill,Male,False,0:00.0,True,120000,04.46,4000,46,124046
758,28.0,Peter DÃ¼rr,West Germany,,FRG,21,2:04.32,1988,Downhill,Male,False,0:00.0,True,120000,04.32,4000,32,124032
738,25.0,Pirmin Zurbriggen,Switzerland,Gold,SUI,1,1:59.63,1988,Downhill,Male,False,0:00.0,True,60000,59.63,59000,63,119063
740,23.0,Franck Piccard,France,Bronze,FRA,3,2:01.24,1988,Downhill,Male,False,0:00.0,True,120000,01.24,1000,24,121024
741,29.0,Leonhard Stock,Austria,,AUT,4,2:01.56,1988,Downhill,Male,False,0:00.0,True,120000,01.56,1000,56,121056
742,26.0,Gerhard Pfaffenbichler,Austria,,AUT,5,2:02.02,1988,Downhill,Male,False,0:00.0,True,120000,02.02,2000,2,122002
743,24.0,Markus Wasmeier,West Germany,,FRG,6,2:02.03,1988,Downhill,Male,False,0:00.0,True,120000,02.03,2000,3,122003
744,29.0,Anton Steiner,Austria,,AUT,7,2:02.19,1988,Downhill,Male,False,0:00.0,True,120000,02.19,2000,19,122019
745,23.0,Martin Bell,Great Britain,,GBR,8,2:02.49,1988,Downhill,Male,False,0:00.0,True,120000,02.49,2000,49,122049
746,24.0,Marc Girardelli,Luxembourg,,LUX,9,2:02.59,1988,Downhill,Male,False,0:00.0,True,120000,02.59,2000,59,122059
747,27.0,Danilo Sbardellotto,Italy,,ITA,10,2:02.69,1988,Downhill,Male,False,0:00.0,True,120000,02.69,2000,69,122069
748,26.0,Shinya Chiba,Japan,,JPN,11,2:03.16,1988,Downhill,Male,False,0:00.0,True,120000,03.16,3000,16,123016
749,26.0,Daniel Mahrer,Switzerland,,SUI,12,2:03.18,1988,Downhill,Male,False,0:00.0,True,120000,03.18,3000,18,123018
