,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time
1007,28.0,Tobias GrÃ¼nenfelder,Switzerland,,SUI,12,1:50.44,2006,Downhill,Male,False,0:00.0,True
1008,22.0,Manuel Osborne-Paradis,Canada,,CAN,13,1:50.45,2006,Downhill,Male,False,0:00.0,True
1009,35.0,Lasse Kjus,Norway,,NOR,14,1:50.64,2006,Downhill,Male,False,0:00.0,True
1010,28.0,Scott Macartney,United States,,USA,15,1:50.68,2006,Downhill,Male,False,0:00.0,True
1011,21.0,FranÃ§ois Bourque,Canada,,CAN,16,1:50.70,2006,Downhill,Male,False,0:00.0,True
1012,28.0,Ambrosi Hoffmann,Switzerland,,SUI,17,1:50.72,2006,Downhill,Male,False,0:00.0,True
1013,29.0,Kurt Sulzenbacher,Italy,,ITA,18,1:50.84,2006,Downhill,Male,False,0:00.0,True
1014,23.0,Steve Nyman,United States,,USA,19,1:50.88,2006,Downhill,Male,False,0:00.0,True
1015,23.0,Peter Fill,Italy,,ITA,19,1:50.88,2006,Downhill,Male,False,0:00.0,True
1016,23.0,Aksel Lund Svindal,Norway,,NOR,21,1:50.90,2006,Downhill,Male,False,0:00.0,True
1017,25.0,Klaus KrÃ¶ll,Austria,,AUT,22,1:50.91,2006,Downhill,Male,False,0:00.0,True
1018,36.0,Kristian Ghedina,Italy,,ITA,23,1:50.98,2006,Downhill,Male,False,0:00.0,True
1019,25.0,Yannick Bertrand,France,,FRA,24,1:51.37,2006,Downhill,Male,False,0:00.0,True
999,34.0,Kjetil AndrÃ© Aamodt,Norway,,NOR,4,1:49.88,2006,Downhill,Male,False,0:00.0,True
1021,28.0,Didier DÃ©fago,Switzerland,,SUI,26,1:51.51,2006,Downhill,Male,False,0:00.0,True
1022,21.0,John Kucera,Canada,,CAN,27,1:51.55,2006,Downhill,Male,False,0:00.0,True
1023,27.0,Andrej Jerman,Slovenia,,SLO,28,1:51.70,2006,Downhill,Male,False,0:00.0,True
1024,28.0,Bjarne Solbakken,Norway,,NOR,29,1:51.72,2006,Downhill,Male,False,0:00.0,True
1025,25.0,Pavel Shestakov,Russia,,RUS,30,1:51.93,2006,Downhill,Male,False,0:00.0,True
1026,24.0,Andrej Å porn,Slovenia,,SLO,31,1:52.17,2006,Downhill,Male,False,0:00.0,True
1027,29.0,Craig Branch,Australia,,AUS,32,1:52.55,2006,Downhill,Male,False,0:00.0,True
1028,36.0,Patrik JÃ¤rbyn,Sweden,,SWE,33,1:52.87,2006,Downhill,Male,False,0:00.0,True
1029,25.0,Petr ZÃ¡hrobskÃ½,Czech Republic,,CZE,34,1:52.90,2006,Downhill,Male,False,0:00.0,True
1030,25.0,Claudio Sprecher,Liechtenstein,,LIE,35,1:53.34,2006,Downhill,Male,False,0:00.0,True
1031,29.0,Borek ZakouÅil,Czech Republic,,CZE,36,1:54.07,2006,Downhill,Male,False,0:00.0,True
1032,23.0,Roger Cruickshank,Great Britain,,GBR,37,1:54.65,2006,Downhill,Male,False,0:00.0,True
1048,24.0,Florentin Nicolae,Romania,,ROU,53,2:00.93,2006,Downhill,Male,False,0:00.0,True
1047,27.0,Alex Heath,South Africa,,RSA,52,1:59.79,2006,Downhill,Male,False,0:00.0,True
1046,28.0,Andrey Drygin,Tajikistan,,TJK,51,1:59.41,2006,Downhill,Male,False,0:00.0,True
1060,34.0,Michael Walchhofer,Austria,,AUT,10,1:54.88,2010,Downhill,Male,False,0:00.0,True
1051,32.0,Didier DÃ©fago,Switzerland,Gold,SUI,1,1:54.31,2010,Downhill,Male,False,0:00.0,True
1052,27.0,Aksel Lund Svindal,Norway,Silver,NOR,2,1:54.38,2010,Downhill,Male,False,0:00.0,True
1053,32.0,Bode Miller,United States,Bronze,USA,3,1:54.40,2010,Downhill,Male,False,0:00.0,True
1054,26.0,Mario Scheiber,Austria,,AUT,4,1:54.52,2010,Downhill,Male,False,0:00.0,True
1055,28.0,Erik Guay,Canada,,CAN,5,1:54.64,2010,Downhill,Male,False,0:00.0,True
1057,27.0,David Poisson,France,,FRA,7,1:54.82,2010,Downhill,Male,False,0:00.0,True
1058,38.0,Marco BÃ¼chel,Liechtenstein,,LIE,8,1:54.84,2010,Downhill,Male,False,0:00.0,True
1059,29.0,Klaus KrÃ¶ll,Austria,,AUT,9,1:54.87,2010,Downhill,Male,False,0:00.0,True
1061,23.0,Carlo Janka,Switzerland,,SUI,11,1:55.02,2010,Downhill,Male,False,0:00.0,True
1056,35.0,Didier Cuche,Switzerland,,SUI,6,1:54.67,2010,Downhill,Male,False,0:00.0,True
1103,32.0,Johnny Albertsen,Denmark,,DEN,53,2:00.12,2010,Downhill,Male,False,0:00.0,True
1062,25.0,Hans Olsson,Sweden,,SWE,12,1:55.19,2010,Downhill,Male,False,0:00.0,True
1106,23.0,Jorge MandrÃº,Chile,,CHI,56,2:01.72,2010,Downhill,Male,False,0:00.0,True
1084,33.0,Craig Branch,Australia,,AUS,34,1:57.19,2010,Downhill,Male,False,0:00.0,True
1085,29.0,Patrick Staudacher,Italy,,ITA,35,1:57.21,2010,Downhill,Male,False,0:00.0,True
1086,29.0,Petr ZÃ¡hrobskÃ½,Czech Republic,,CZE,36,1:57.44,2010,Downhill,Male,False,0:00.0,True
1087,23.0,Andrej KriÅ¾aj,Slovenia,,SLO,37,1:57.72,2010,Downhill,Male,False,0:00.0,True
1105,29.0,Cristian Simari Birkner,Argentina,,ARG,55,2:01.67,2010,Downhill,Male,False,0:00.0,True
1089,28.0,Jono Brauer,Australia,,AUS,39,1:58.08,2010,Downhill,Male,False,0:00.0,True
1090,23.0,KryÅ¡tof KrÃ½zl,Czech Republic,,CZE,40,1:58.43,2010,Downhill,Male,False,0:00.0,True
1107,25.0,Filip Trejbal,Czech Republic,,CZE,57,2:02.57,2010,Downhill,Male,False,0:00.0,True
1091,23.0,Ivan RatkiÄ,Croatia,,CRO,41,1:58.58,2010,Downhill,Male,False,0:00.0,True
1093,31.0,Markus Larsson,Sweden,,SWE,43,1:58.82,2010,Downhill,Male,False,0:00.0,True
1094,22.0,FerrÃ¡n Terra,Spain,,ESP,44,1:58.85,2010,Downhill,Male,False,0:00.0,True
1095,25.0,Aleksandr Khoroshilov,Russia,,RUS,45,1:59.21,2010,Downhill,Male,False,0:00.0,True
1096,34.0,Truls Ove Karlsen,Norway,,NOR,46,1:59.52,2010,Downhill,Male,False,0:00.0,True
1097,20.0,Kevin Esteve Rigail,Andorra,,AND,47,1:59.61,2010,Downhill,Male,False,0:00.0,True
1098,25.0,Roger Vidosa,Andorra,,AND,48,1:59.65,2010,Downhill,Male,False,0:00.0,True
1099,26.0,Maui Gayme,Chile,,CHI,49,1:59.76,2010,Downhill,Male,False,0:00.0,True
1100,23.0,Igor Zakurdayev,Kazakhstan,,KAZ,50,1:59.80,2010,Downhill,Male,False,0:00.0,True
1101,21.0,Paul de la Cuesta,Spain,,ESP,51,1:59.84,2010,Downhill,Male,False,0:00.0,True
1102,25.0,Jaroslav BabuÅ¡iak,Slovakia,,SVK,52,1:59.99,2010,Downhill,Male,False,0:00.0,True
1092,20.0,Andreas Romar,Finland,,FIN,42,1:58.71,2010,Downhill,Male,False,0:00.0,True
1108,22.0,Roberts Rode,Latvia,,LAT,58,2:03.36,2010,Downhill,Male,False,0:00.0,True
1109,32.0,Andrey Drygin,Tajikistan,,TJK,59,2:04.44,2010,Downhill,Male,False,0:00.0,True
1063,27.0,Werner Heel,Italy,,ITA,12,1:55.19,2010,Downhill,Male,False,0:00.0,True
1064,24.0,Rok Perko,Slovenia,,SLO,14,1:55.26,2010,Downhill,Male,False,0:00.0,True
1065,27.0,Peter Fill,Italy,,ITA,15,1:55.29,2010,Downhill,Male,False,0:00.0,True
1066,25.0,Adrien ThÃ©aux,France,,FRA,16,1:55.40,2010,Downhill,Male,False,0:00.0,True
1067,26.0,Manuel Osborne-Paradis,Canada,,CAN,17,1:55.44,2010,Downhill,Male,False,0:00.0,True
1068,30.0,Ivica KosteliÄ,Croatia,,CRO,18,1:55.49,2010,Downhill,Male,False,0:00.0,True
1069,25.0,Christof Innerhofer,Italy,,ITA,19,1:55.58,2010,Downhill,Male,False,0:00.0,True
1070,28.0,Steve Nyman,United States,,USA,20,1:55.71,2010,Downhill,Male,False,0:00.0,True
1071,24.0,Andrew Weibrecht,United States,,USA,21,1:55.74,2010,Downhill,Male,False,0:00.0,True
1072,28.0,Hans Grugger,Austria,,AUT,22,1:55.81,2010,Downhill,Male,False,0:00.0,True
1073,32.0,Ambrosi Hoffmann,Switzerland,,SUI,23,1:56.04,2010,Downhill,Male,False,0:00.0,True
1074,27.0,Stephan Keppler,Germany,,GER,24,1:56.11,2010,Downhill,Male,False,0:00.0,True
1075,28.0,Jan Hudec,Canada,,CAN,25,1:56.19,2010,Downhill,Male,False,0:00.0,True
1076,24.0,Guillermo Fayed,France,,FRA,26,1:56.20,2010,Downhill,Male,False,0:00.0,True
1077,29.0,Johan Clarey,France,,FRA,27,1:56.29,2010,Downhill,Male,False,0:00.0,True
1078,31.0,Andrej Jerman,Slovenia,,SLO,28,1:56.35,2010,Downhill,Male,False,0:00.0,True
1079,40.0,Patrik JÃ¤rbyn,Sweden,,SWE,29,1:56.58,2010,Downhill,Male,False,0:00.0,True
1080,29.0,OndÅej Bank,Czech Republic,,CZE,30,1:56.66,2010,Downhill,Male,False,0:00.0,True
1081,25.0,Lars Myhre,Norway,,NOR,31,1:56.69,2010,Downhill,Male,False,0:00.0,True
1114,29.0,Marco Sullivan,United States,,USA,,2:07.76,2010,Downhill,Male,False,0:00.0,True
1104,21.0,Stepan Zuyev,Russia,,RUS,54,2:00.58,2010,Downhill,Male,False,0:00.0,True
1088,24.0,Ed Drake,Great Britain,,GBR,38,1:57.91,2010,Downhill,Male,False,0:00.0,True
644,25.0,Hanna Schnarf,Italy,,ITA,22.0,1:48.77,2010,Downhill,Women,False,0:00.0,True
645,31.0,Ingrid Jacquemod,France,,FRA,23.0,1:48.85,2010,Downhill,Women,False,0:00.0,True
646,26.0,Alexandra Coletti,Monaco,,MON,24.0,1:48.92,2010,Downhill,Women,False,0:00.0,True
647,20.0,Anna Fenninger,Austria,,AUT,25.0,1:49.95,2010,Downhill,Women,False,0:00.0,True
648,19.0,Yelena Prosteva,Russia,,RUS,26.0,1:50.07,2010,Downhill,Women,False,0:00.0,True
649,25.0,Å Ã¡rka ZÃ¡hrobskÃ¡-StrachovÃ¡,Czech Republic,,CZE,27.0,1:50.68,2010,Downhill,Women,False,0:00.0,True
650,21.0,Mireia GutiÃ©rrez,Andorra,,AND,28.0,1:52.87,2010,Downhill,Women,False,0:00.0,True
651,27.0,MarÃ­a BelÃ©n Simari Birkner,Argentina,,ARG,29.0,1:53.62,2010,Downhill,Women,False,0:00.0,True
652,26.0,Jessica Lindell-Vikarby,Sweden,,SWE,30.0,1:53.76,2010,Downhill,Women,False,0:00.0,True
653,25.0,Macarena Simari Birkner,Argentina,,ARG,31.0,1:54.25,2010,Downhill,Women,False,0:00.0,True
654,22.0,Agnieszka GÄsienica-Daniel,Poland,,POL,32.0,1:55.10,2010,Downhill,Women,False,0:00.0,True
655,24.0,Mariya Kirkova,Bulgaria,,BUL,33.0,1:56.80,2010,Downhill,Women,False,0:00.0,True
656,19.0,Noelle Barahona,Chile,,CHI,34.0,1:57.47,2010,Downhill,Women,False,0:00.0,True
643,23.0,Shona Rubens,Canada,,CAN,21.0,1:48.53,2010,Downhill,Women,False,0:00.0,True
657,21.0,Anna Berecz,Hungary,,HUN,35.0,1:57.86,2010,Downhill,Women,False,0:00.0,True
659,20.0,KlÃ¡ra KÅÃ­Å¾ovÃ¡,Czech Republic,,CZE,37.0,2:09.27,2010,Downhill,Women,False,0:00.0,True
658,23.0,Lyudmila Fedotova,Kazakhstan,,KAZ,36.0,2:01.58,2010,Downhill,Women,False,0:00.0,True
642,21.0,MaruÅ¡a Ferk,Slovenia,,SLO,20.0,1:48.24,2010,Downhill,Women,False,0:00.0,True
640,26.0,Tina Maze,Slovenia,,SLO,18.0,1:47.94,2010,Downhill,Women,False,0:00.0,True
623,25.0,Lindsey Kildow-Vonn,United States,Gold,USA,1.0,1:44.19,2010,Downhill,Women,False,0:00.0,True
624,25.0,Julia Mancuso,United States,Silver,USA,2.0,1:44.75,2010,Downhill,Women,False,0:00.0,True
641,23.0,Nadja Kamer,Switzerland,,SUI,19.0,1:48.14,2010,Downhill,Women,False,0:00.0,True
625,28.0,Elisabeth GÃ¶rgl,Austria,Bronze,AUT,3.0,1:45.65,2010,Downhill,Women,False,0:00.0,True
627,25.0,Fabienne Suter,Switzerland,,SUI,5.0,1:46.17,2010,Downhill,Women,False,0:00.0,True
628,29.0,Britt Janyk,Canada,,CAN,6.0,1:46.21,2010,Downhill,Women,False,0:00.0,True
629,24.0,Marie Marchand-Arvier,France,,FRA,7.0,1:46.22,2010,Downhill,Women,False,0:00.0,True
630,25.0,Maria HÃ¶fl-Riesch,Germany,,GER,8.0,1:46.26,2010,Downhill,Women,False,0:00.0,True
631,30.0,Lucia Recchia,Italy,,ITA,9.0,1:46.50,2010,Downhill,Women,False,0:00.0,True
632,22.0,Gina Stechert,Germany,,GER,10.0,1:46.93,2010,Downhill,Women,False,0:00.0,True
633,25.0,Stacey Cook,United States,,USA,11.0,1:46.98,2010,Downhill,Women,False,0:00.0,True
634,31.0,Nadia Styger,Switzerland,,SUI,12.0,1:47.22,2010,Downhill,Women,False,0:00.0,True
635,27.0,Chemmy Alcott,Great Britain,,GBR,13.0,1:47.31,2010,Downhill,Women,False,0:00.0,True
636,24.0,Regina Mader-Sterz,Austria,,AUT,14.0,1:47.53,2010,Downhill,Women,False,0:00.0,True
637,28.0,Carolina Ruiz,Spain,,ESP,15.0,1:47.62,2010,Downhill,Women,False,0:00.0,True
638,29.0,Emily Brydon,Canada,,CAN,16.0,1:47.88,2010,Downhill,Women,False,0:00.0,True
639,23.0,AurÃ©lie Revillet,France,,FRA,17.0,1:47.92,2010,Downhill,Women,False,0:00.0,True
626,24.0,Andrea Fischbacher,Austria,,AUT,4.0,1:45.68,2010,Downhill,Women,False,0:00.0,True
1083,23.0,Natko ZrnÄiÄ-Dim,Croatia,,CRO,33,1:57.02,2010,Downhill,Male,False,0:00.0,True
1082,24.0,Kjetil Jansrud,Norway,,NOR,31,1:56.69,2010,Downhill,Male,False,0:00.0,True
1116,29.0,Christof Innerhofer,Italy,Silver,ITA,2,2:06.29,2014,Downhill,Male,False,0:00.0,True
700,25.0,Anna Berecz,Hungary,,HUN,35.0,1:50.97,2014,Downhill,Women,False,0:00.0,True
699,23.0,Noelle Barahona,Chile,,CHI,34.0,1:49.70,2014,Downhill,Women,False,0:00.0,True
698,24.0,Karolina Chrapek,Poland,,POL,33.0,1:46.90,2014,Downhill,Women,False,0:00.0,True
697,29.0,Macarena Simari Birkner,Argentina,,ARG,32.0,1:46.44,2014,Downhill,Women,False,0:00.0,True
695,21.0,Mariya Bedaryova,Russia,,RUS,30.0,1:45.29,2014,Downhill,Women,False,0:00.0,True
675,23.0,Ilka Å tuhec,Slovenia,,SLO,10.0,1:42.65,2014,Downhill,Women,False,0:00.0,True
674,30.0,Nicole Hosp,Austria,,AUT,9.0,1:42.62,2014,Downhill,Women,False,0:00.0,True
673,29.0,Julia Mancuso,United States,,USA,8.0,1:42.56,2014,Downhill,Women,False,0:00.0,True
672,25.0,Edit MiklÃ³s,Hungary,,HUN,7.0,1:42.28,2014,Downhill,Women,False,0:00.0,True
671,18.0,Lotte Sejersted,Norway,,NOR,6.0,1:42.01,2014,Downhill,Women,False,0:00.0,True
670,29.0,Fabienne Suter,Switzerland,,SUI,5.0,1:41.94,2014,Downhill,Women,False,0:00.0,True
676,25.0,Laurenne Ross,United States,,USA,11.0,1:42.68,2014,Downhill,Women,False,0:00.0,True
669,32.0,Daniela Merighetti,Italy,,ITA,4.0,1:41.84,2014,Downhill,Women,False,0:00.0,True
667,28.0,Dominique Gisin,Switzerland,Gold,SUI,1.0,1:41.57,2014,Downhill,Women,False,0:00.0,True
668,22.0,Lara Gut,Switzerland,Bronze,SUI,3.0,1:41.67,2014,Downhill,Women,False,0:00.0,True
677,28.0,Elena Fanchini,Italy,,ITA,12.0,1:42.70,2014,Downhill,Women,False,0:00.0,True
678,29.0,Maria HÃ¶fl-Riesch,Germany,,GER,13.0,1:42.74,2014,Downhill,Women,False,0:00.0,True
679,29.0,Verena Stuffer,Italy,,ITA,14.0,1:42.75,2014,Downhill,Women,False,0:00.0,True
694,18.0,Greta Small,Australia,,AUS,29.0,1:44.79,2014,Downhill,Women,False,0:00.0,True
693,21.0,Yelena Yakovishina,Russia,,RUS,28.0,1:44.45,2014,Downhill,Women,False,0:00.0,True
692,21.0,Ragnhild Mowinckel,Norway,,NOR,27.0,1:44.43,2014,Downhill,Women,False,0:00.0,True
691,21.0,Jacqueline Wiles,United States,,USA,26.0,1:44.35,2014,Downhill,Women,False,0:00.0,True
690,21.0,Sara Hector,Sweden,,SWE,25.0,1:44.23,2014,Downhill,Women,False,0:00.0,True
689,21.0,Cornelia HÃ¼tter,Austria,,AUT,24.0,1:43.82,2014,Downhill,Women,False,0:00.0,True
688,25.0,Kajsa Kling,Sweden,,SWE,23.0,1:43.69,2014,Downhill,Women,False,0:00.0,True
687,27.0,Nadia Fanchini,Italy,,ITA,22.0,1:43.48,2014,Downhill,Women,False,0:00.0,True
686,24.0,KlÃ¡ra KÅÃ­Å¾ovÃ¡,Czech Republic,,CZE,21.0,1:43.47,2014,Downhill,Women,False,0:00.0,True
685,25.0,Larisa Yurkiw,Canada,,CAN,20.0,1:43.46,2014,Downhill,Women,False,0:00.0,True
684,31.0,Chemmy Alcott,Great Britain,,GBR,19.0,1:43.43,2014,Downhill,Women,False,0:00.0,True
683,25.0,MaruÅ¡a Ferk,Slovenia,,SLO,18.0,1:43.24,2014,Downhill,Women,False,0:00.0,True
682,29.0,Stacey Cook,United States,,USA,17.0,1:43.05,2014,Downhill,Women,False,0:00.0,True
681,32.0,Elisabeth GÃ¶rgl,Austria,,AUT,16.0,1:42.82,2014,Downhill,Women,False,0:00.0,True
680,24.0,Viktoria Rebensburg,Germany,,GER,15.0,1:42.76,2014,Downhill,Women,False,0:00.0,True
696,22.0,KristÃ­na SaalovÃ¡,Slovakia,,SVK,31.0,1:45.98,2014,Downhill,Women,False,0:00.0,True
1136,33.0,Klaus KrÃ¶ll,Austria,,AUT,22,2:08.50,2014,Downhill,Male,False,0:00.0,True
1137,30.0,Alek Glebov,Russia,,RUS,23,2:08.96,2014,Downhill,Male,False,0:00.0,True
1138,22.0,Klemen Kosi,Slovenia,,SLO,24,2:08.98,2014,Downhill,Male,False,0:00.0,True
1139,29.0,Manuel Osborne-Paradis,Canada,,CAN,25,2:09.00,2014,Downhill,Male,False,0:00.0,True
1140,28.0,Guillermo Fayed,France,,FRA,26,2:09.03,2014,Downhill,Male,False,0:00.0,True
1141,31.0,Steve Nyman,United States,,USA,27,2:09.15,2014,Downhill,Male,False,0:00.0,True
1135,32.0,Jan Hudec,Canada,,CAN,21,2:08.49,2014,Downhill,Male,False,0:00.0,True
1142,25.0,Paul de la Cuesta,Spain,,ESP,28,2:09.46,2014,Downhill,Male,False,0:00.0,True
1144,33.0,Marco Sullivan,United States,,USA,30,2:10.10,2014,Downhill,Male,False,0:00.0,True
1145,22.0,Yury Danilochkin,Belarus,,BLR,31,2:10.58,2014,Downhill,Male,False,0:00.0,True
1146,24.0,Kevin Esteve Rigail,Andorra,,AND,32,2:10.80,2014,Downhill,Male,False,0:00.0,True
1147,27.0,Igor Zakurdayev,Kazakhstan,,KAZ,33,2:11.28,2014,Downhill,Male,False,0:00.0,True
1148,26.0,FerrÃ¡n Terra,Spain,,ESP,34,2:11.43,2014,Downhill,Male,False,0:00.0,True
1149,31.0,Martin VrÃ¡blÃ­k,Czech Republic,,CZE,35,2:11.73,2014,Downhill,Male,False,0:00.0,True
1143,27.0,Natko ZrnÄiÄ-Dim,Croatia,,CRO,29,2:09.80,2014,Downhill,Male,False,0:00.0,True
1134,33.0,OndÅej Bank,Czech Republic,,CZE,20,2:08.24,2014,Downhill,Male,False,0:00.0,True
1133,26.0,Ben Thomsen,Canada,,CAN,19,2:08.00,2014,Downhill,Male,False,0:00.0,True
1132,29.0,Adrien ThÃ©aux,France,,FRA,18,2:07.89,2014,Downhill,Male,False,0:00.0,True
1117,28.0,Kjetil Jansrud,Norway,Bronze,NOR,3,2:06.33,2014,Downhill,Male,False,0:00.0,True
1118,31.0,Aksel Lund Svindal,Norway,,NOR,4,2:06.52,2014,Downhill,Male,False,0:00.0,True
1119,25.0,Travis Ganong,United States,,USA,5,2:06.64,2014,Downhill,Male,False,0:00.0,True
1120,27.0,Carlo Janka,Switzerland,,SUI,6,2:06.71,2014,Downhill,Male,False,0:00.0,True
1121,31.0,Peter Fill,Italy,,ITA,7,2:06.72,2014,Downhill,Male,False,0:00.0,True
1122,36.0,Bode Miller,United States,,USA,8,2:06.75,2014,Downhill,Male,False,0:00.0,True
1123,24.0,Max Franz,Austria,,AUT,9,2:07.03,2014,Downhill,Male,False,0:00.0,True
1124,32.0,Erik Guay,Canada,,CAN,10,2:07.04,2014,Downhill,Male,False,0:00.0,True
1125,24.0,Dominik Paris,Italy,,ITA,11,2:07.13,2014,Downhill,Male,False,0:00.0,True
1126,31.0,Werner Heel,Italy,,ITA,12,2:07.16,2014,Downhill,Male,False,0:00.0,True
1127,26.0,Beat Feuz,Switzerland,,SUI,13,2:07.49,2014,Downhill,Male,False,0:00.0,True
1128,36.0,Didier DÃ©fago,Switzerland,,SUI,14,2:07.79,2014,Downhill,Male,False,0:00.0,True
1129,30.0,Patrick KÃ¼ng,Switzerland,,SUI,15,2:07.82,2014,Downhill,Male,False,0:00.0,True
1130,31.0,David Poisson,France,,FRA,16,2:07.83,2014,Downhill,Male,False,0:00.0,True
1131,32.0,Georg Streitberger,Austria,,AUT,17,2:07.86,2014,Downhill,Male,False,0:00.0,True
1150,26.0,Georgi Georgiev,Bulgaria,,BUL,36,2:12.49,2014,Downhill,Male,False,0:00.0,True
1151,21.0,Christoffer Faarup,Denmark,,DEN,37,2:12.55,2014,Downhill,Male,False,0:00.0,True
1152,24.0,Nikola Chongarov,Bulgaria,,BUL,38,2:12.57,2014,Downhill,Male,False,0:00.0,True
1153,20.0,Arnaud Alessandria,Monaco,,MON,39,2:12.71,2014,Downhill,Male,False,0:00.0,True
1154,22.0,Marc Oliveras,Andorra,,AND,40,2:12.76,2014,Downhill,Male,False,0:00.0,True
1155,19.0,Henrik von Appen,Chile,,CHI,41,2:13.16,2014,Downhill,Male,False,0:00.0,True
1156,22.0,Martin Khuber,Kazakhstan,,KAZ,42,2:13.51,2014,Downhill,Male,False,0:00.0,True
1157,27.0,Dmitry Koshkin,Kazakhstan,,KAZ,43,2:14.63,2014,Downhill,Male,False,0:00.0,True
1158,22.0,Igor Laikert,Bosnia and Herzegovina,,BIH,44,2:15.07,2014,Downhill,Male,False,0:00.0,True
1159,20.0,Martin BendÃ­k,Slovakia,,SVK,45,2:15.39,2014,Downhill,Male,False,0:00.0,True
1160,23.0,Ioan Achiriloaie,Romania,,ROU,46,2:17.46,2014,Downhill,Male,False,0:00.0,True
1161,26.0,Roberts Rode,Latvia,,LAT,47,2:17.50,2014,Downhill,Male,False,0:00.0,True
1115,23.0,Matthias Mayer,Austria,Gold,AUT,1,2:06.23,2014,Downhill,Male,False,0:00.0,True
